JOIN_SN,JOIN_SN_TYP,BTH_YR,GENDER,IS_KRN,YM,SCTR_CD,COM_SN,IS_ME,LN_CD_1,LN_CD_2,LN_CD_3,LN_DT,LN_AMT,RATE_YN,RPY_CD,EXP_DT,RATE,RPY_AMT
396184,1,1992,1,1,201907,24,6832621,0,31,100,0,201708,450,1,1,202112,28000,0
396184,1,1992,1,1,202001,24,7924814,0,31,100,0,201709,11000,0,0,0,0,0
396184,1,1992,1,1,201909,24,6832621,0,31,100,0,201708,430,1,1,202112,28000,0
396184,1,1992,1,1,201907,24,7924814,0,31,100,0,201709,14000,0,0,0,0,0
396184,1,1992,1,1,201908,24,7924814,0,31,100,0,201709,13000,0,0,0,0,0
396184,1,1992,1,1,201909,24,7924814,0,31,100,0,201709,13000,0,0,0,0,0
396184,1,1992,1,1,202002,24,6832621,0,31,100,0,201708,390,1,1,202112,28000,0
396184,1,1992,1,1,202001,24,6832621,0,31,100,0,201708,400,1,1,202112,28000,0
396184,1,1992,1,1,201809,24,6832621,0,31,100,0,201708,470,0,0,0,0,0
396184,1,1992,1,1,201905,24,6832621,0,31,100,0,201708,460,1,1,202112,28000,0
396184,1,1992,1,1,202002,24,7924814,0,31,100,0,201709,11000,0,0,0,0,0
396184,1,1992,1,1,202005,24,6832621,0,31,100,0,201708,360,1,1,202112,28000,0
396184,1,1992,1,1,202003,24,7924814,0,31,100,0,201709,11000,0,0,0,0,0
396184,1,1992,1,1,201911,24,6832621,0,31,100,0,201708,410,1,1,202112,28000,0
396184,1,1992,1,1,201912,24,6832621,0,31,100,0,201708,410,1,1,202112,28000,0
396184,1,1992,1,1,201911,24,7924814,0,31,100,0,201709,12000,0,0,0,0,0
396184,1,1992,1,1,201904,24,6832621,0,31,100,0,201708,470,1,1,202112,28000,0
396184,1,1992,1,1,201906,24,6832621,0,31,100,0,201708,460,1,1,202112,28000,0
396184,1,1992,1,1,201811,24,6832621,0,31,100,0,201708,470,0,0,0,0,0
396184,1,1992,1,1,201902,24,7924814,0,31,100,0,201709,14000,0,0,0,0,0
396184,1,1992,1,1,201903,24,7924814,0,31,100,0,201709,14000,0,0,0,0,0
396184,1,1992,1,1,202004,24,6832621,0,31,100,0,201708,380,1,1,202112,28000,0
396184,1,1992,1,1,201806,24,6832621,0,31,100,0,201708,480,0,0,0,0,0
396184,1,1992,1,1,202006,24,7924814,0,31,100,0,201709,11000,0,0,0,0,0
396184,1,1992,1,1,201901,24,6832621,0,31,100,0,201708,470,0,0,0,0,0
396184,1,1992,1,1,201810,24,6832621,0,31,100,0,201708,470,0,0,0,0,0
396184,1,1992,1,1,202004,24,7924814,0,31,100,0,201709,11000,0,0,0,0,0
396184,1,1992,1,1,201808,24,6832621,0,31,100,0,201708,470,0,0,0,0,0
396184,1,1992,1,1,201905,24,7924814,0,31,100,0,201709,14000,0,0,0,0,0
396184,1,1992,1,1,201910,24,6832621,0,31,100,0,201708,420,1,1,202112,28000,0
396184,1,1992,1,1,202003,24,6832621,0,31,100,0,201708,390,1,1,202112,28000,0
396184,1,1992,1,1,201807,24,6832621,0,31,100,0,201708,480,0,0,0,0,0
396184,1,1992,1,1,201812,24,6832621,0,31,100,0,201708,470,0,0,0,0,0
396184,1,1992,1,1,202006,24,6832621,0,31,100,0,201708,360,1,1,202112,28000,0
396184,1,1992,1,1,201906,24,7924814,0,31,100,0,201709,14000,0,0,0,0,0
396184,1,1992,1,1,201903,24,6832621,0,31,100,0,201708,470,0,0,0,0,0
396184,1,1992,1,1,201902,24,6832621,0,31,100,0,201708,470,0,0,0,0,0
311430,1,1981,1,1,202002,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
311430,1,1981,1,1,201911,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
311430,1,1981,1,1,201908,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
311430,1,1981,1,1,201909,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
311430,1,1981,1,1,201912,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
311430,1,1981,1,1,202001,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
311430,1,1981,1,1,202004,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
311430,1,1981,1,1,202003,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
311430,1,1981,1,1,201910,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
311430,1,1981,1,1,202006,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
311430,1,1981,1,1,202005,24,3036472,0,31,100,0,201908,2700,1,1,202207,24000,0
1905659,1,1989,1,1,202001,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201911,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201812,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201909,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201908,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,202006,24,9765111,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201807,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201907,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201912,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201902,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201810,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201906,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201905,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201806,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,202004,24,9765111,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201904,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201910,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201808,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201903,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201901,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201809,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,201811,24,2301028,0,31,100,0,201704,3200,0,0,0,0,0
1905659,1,1989,1,1,202005,24,9765111,0,31,100,0,201704,3200,0,0,0,0,0
1133879,1,1980,1,1,202003,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201901,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201911,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201907,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201811,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202004,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201806,24,7395994,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202002,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201908,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,202002,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201810,24,7395994,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201807,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201806,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201911,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202005,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202006,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201807,24,2079299,0,31,100,0,201510,8200,0,0,0,0,0
1133879,1,1980,1,1,201808,24,7395994,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202001,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202004,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201808,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201906,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202005,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201811,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,202005,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201904,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201901,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201809,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201905,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201907,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201910,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201908,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201912,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201909,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201810,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201910,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201808,24,2079299,0,31,100,0,201510,8200,0,0,0,0,0
1133879,1,1980,1,1,201903,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201806,24,2079299,0,31,100,0,201510,8200,0,0,0,0,0
1133879,1,1980,1,1,201807,24,7395994,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201812,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202001,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201902,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201908,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202003,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201912,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,202006,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201909,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201904,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201909,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201906,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201912,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201903,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201905,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202002,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201910,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201907,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,202001,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201911,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201906,24,2079299,0,31,100,0,201510,8800,0,0,0,0,0
1133879,1,1980,1,1,201809,24,7395994,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,202006,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1133879,1,1980,1,1,201904,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,202004,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201905,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201812,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,201902,24,8317840,0,31,100,0,201511,3300,0,0,0,0,0
1133879,1,1980,1,1,202003,24,244086,0,31,100,0,201511,980,0,0,0,0,0
1128727,1,1998,1,1,202004,24,8042999,0,31,100,0,202004,2400,1,1,202104,24000,0
1128727,1,1998,1,1,202005,24,8042999,0,31,100,0,202004,2400,1,1,202104,24000,0
1128727,1,1998,1,1,202006,24,8042999,0,31,100,0,202004,2400,1,1,202104,24000,0
1885781,1,1962,1,1,202001,24,7387616,0,31,100,0,201808,13000,1,4,202303,24000,0
1885781,1,1962,1,1,201811,24,7387616,0,31,100,0,201808,15000,0,0,0,0,0
1885781,1,1962,1,1,201906,24,7387616,0,31,100,0,201808,14000,1,4,202303,24000,0
1885781,1,1962,1,1,201911,24,7387616,0,31,100,0,201808,13000,1,4,202303,24000,0
1885781,1,1962,1,1,201905,24,7387616,0,31,100,0,201808,14000,0,0,0,0,0
1885781,1,1962,1,1,201912,24,7387616,0,31,100,0,201808,13000,1,4,202303,24000,0
1885781,1,1962,1,1,201810,24,7387616,0,31,100,0,201808,16000,0,0,0,0,0
1885781,1,1962,1,1,201903,24,7387616,0,31,100,0,201808,15000,0,0,0,0,0
1885781,1,1962,1,1,201812,24,7387616,0,31,100,0,201808,15000,0,0,0,0,0
1885781,1,1962,1,1,201907,24,7387616,0,31,100,0,201808,14000,1,4,202303,24000,0
1885781,1,1962,1,1,201910,24,7387616,0,31,100,0,201808,13000,1,4,202303,24000,0
1885781,1,1962,1,1,202003,24,7387616,0,31,100,0,201808,12000,1,4,202303,24000,0
1885781,1,1962,1,1,201908,24,7387616,0,31,100,0,201808,14000,1,4,202303,24000,0
1885781,1,1962,1,1,201904,24,7387616,0,31,100,0,201808,14000,0,0,0,0,0
1885781,1,1962,1,1,201909,24,7387616,0,31,100,0,201808,14000,1,4,202303,24000,0
1885781,1,1962,1,1,201901,24,7387616,0,31,100,0,201808,15000,0,0,0,0,0
1885781,1,1962,1,1,201902,24,7387616,0,31,100,0,201808,15000,0,0,0,0,0
1885781,1,1962,1,1,202002,24,7387616,0,31,100,0,201808,12000,1,4,202303,24000,0
1885781,1,1962,1,1,201809,24,7387616,0,31,100,0,201808,16000,0,0,0,0,0
720252,1,1987,1,1,201906,24,4999296,0,31,100,0,201605,1400,1,1,202105,28000,0
720252,1,1987,1,1,201909,24,3180725,0,31,100,0,201603,4200,1,1,202103,30000,0
720252,1,1987,1,1,201902,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201912,24,3180725,0,31,100,0,201603,4200,1,1,202103,30000,0
720252,1,1987,1,1,201810,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201902,24,3180725,0,31,100,0,201603,4200,0,0,0,0,0
720252,1,1987,1,1,201811,24,3180725,0,31,100,0,201603,4300,0,0,0,0,0
720252,1,1987,1,1,201812,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201907,24,4999296,0,31,100,0,201605,1400,1,1,202105,28000,0
720252,1,1987,1,1,201807,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201901,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201903,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201809,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201810,24,3180725,0,31,100,0,201603,4300,0,0,0,0,0
720252,1,1987,1,1,201904,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201901,24,3180725,0,31,100,0,201603,4200,0,0,0,0,0
720252,1,1987,1,1,202003,24,3180725,0,31,100,0,201603,4200,1,1,202103,30000,0
720252,1,1987,1,1,201908,24,3180725,0,31,100,0,201603,4200,1,1,202103,30000,0
720252,1,1987,1,1,201911,24,3180725,0,31,100,0,201603,4200,1,1,202103,30000,0
720252,1,1987,1,1,201809,24,3180725,0,31,100,0,201603,4300,0,0,0,0,0
720252,1,1987,1,1,201806,24,3180725,0,31,100,0,201603,4300,0,0,0,0,0
720252,1,1987,1,1,202006,24,3180725,0,31,100,0,201603,4200,0,0,0,0,0
720252,1,1987,1,1,202004,24,3180725,0,31,100,0,201603,4200,0,0,0,0,0
720252,1,1987,1,1,201905,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201807,24,3180725,0,31,100,0,201603,4300,0,0,0,0,0
720252,1,1987,1,1,201907,24,3180725,0,31,100,0,201603,4200,1,1,202103,30000,0
720252,1,1987,1,1,202001,24,3180725,0,31,100,0,201603,4200,1,1,202103,30000,0
720252,1,1987,1,1,201806,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201905,24,3180725,0,31,100,0,201603,4200,0,0,0,0,0
720252,1,1987,1,1,201906,24,3180725,0,31,100,0,201603,4200,1,1,202103,30000,0
720252,1,1987,1,1,201811,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201808,24,4999296,0,31,100,0,201605,1400,0,0,0,0,0
720252,1,1987,1,1,201904,24,3180725,0,31,100,0,201603,4200,0,0,0,0,0
720252,1,1987,1,1,201812,24,3180725,0,31,100,0,201603,4200,0,0,0,0,0
720252,1,1987,1,1,202005,24,3180725,0,31,100,0,201603,4200,0,0,0,0,0
720252,1,1987,1,1,201910,24,3180725,0,31,100,0,201603,4200,1,1,202103,30000,0
720252,1,1987,1,1,202002,24,3180725,0,31,100,0,201603,4200,1,1,202103,30000,0
720252,1,1987,1,1,201903,24,3180725,0,31,100,0,201603,4200,0,0,0,0,0
720252,1,1987,1,1,201808,24,3180725,0,31,100,0,201603,4300,0,0,0,0,0
433575,1,1959,1,1,201909,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,202003,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,202006,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,202001,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,201911,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,202005,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,201908,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,201907,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,202002,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,201906,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,201905,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,201904,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,201910,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,202004,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
433575,1,1959,1,1,201912,24,5561252,0,31,100,0,201701,20000,0,0,0,0,0
660017,1,1979,1,1,201903,24,8147838,0,31,100,0,201902,3600,0,0,0,0,0
660017,1,1979,1,1,201905,24,8147838,0,31,100,0,201902,3600,0,0,0,0,0
660017,1,1979,1,1,202001,24,8147838,0,31,100,0,201902,3200,1,1,202202,24000,0
660017,1,1979,1,1,201910,24,8147838,0,31,100,0,201902,3600,1,1,202202,24000,0
660017,1,1979,1,1,201906,24,8147838,0,31,100,0,201902,3600,1,1,202202,24000,0
660017,1,1979,1,1,202002,24,8147838,0,31,100,0,201902,3200,1,1,202202,24000,0
660017,1,1979,1,1,201909,24,8147838,0,31,100,0,201902,3600,1,1,202202,24000,0
660017,1,1979,1,1,201904,24,8147838,0,31,100,0,201902,3600,0,0,0,0,0
660017,1,1979,1,1,201908,24,8147838,0,31,100,0,201902,3600,1,1,202202,24000,0
660017,1,1979,1,1,202004,24,8147838,0,31,100,0,201902,3000,1,1,202202,24000,0
660017,1,1979,1,1,202003,24,8147838,0,31,100,0,201902,3100,1,1,202202,24000,0
660017,1,1979,1,1,201912,24,8147838,0,31,100,0,201902,3200,1,1,202202,24000,0
660017,1,1979,1,1,201911,24,8147838,0,31,100,0,201902,3200,1,1,202202,24000,0
660017,1,1979,1,1,201907,24,8147838,0,31,100,0,201902,3600,1,1,202202,24000,0
660017,1,1979,1,1,201902,24,8147838,0,31,100,0,201902,3600,0,0,0,0,0
56488,1,1965,2,1,201812,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201808,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201909,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
56488,1,1965,2,1,202004,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201906,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,202003,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201912,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
56488,1,1965,2,1,201908,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
56488,1,1965,2,1,201903,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,202001,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201810,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,202006,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
56488,1,1965,2,1,202005,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
56488,1,1965,2,1,201807,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,202003,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
56488,1,1965,2,1,201910,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,202002,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201806,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201902,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201811,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201907,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201909,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201908,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201901,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201809,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201910,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
56488,1,1965,2,1,201911,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
56488,1,1965,2,1,201911,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201904,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,202006,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,202004,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
56488,1,1965,2,1,201912,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,202005,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,201905,24,5213150,0,31,100,0,201305,9200,0,0,0,0,0
56488,1,1965,2,1,202002,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
56488,1,1965,2,1,202001,24,3941527,0,31,510,0,201304,11000,0,0,0,0,0
1832382,1,1963,1,1,201808,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201905,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,202005,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,202004,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201906,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201903,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201811,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,202002,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201912,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201807,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201911,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201907,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201806,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201901,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201908,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201909,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201904,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201810,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201809,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201812,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,202001,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,202003,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,202006,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201910,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
1832382,1,1963,1,1,201902,24,3976526,0,31,100,0,201001,430,0,0,0,0,0
622840,1,1989,1,1,201808,24,469834,0,31,100,0,201606,2700,0,0,0,0,0
622840,1,1989,1,1,201809,24,469834,0,31,100,0,201606,2700,0,0,0,0,0
622840,1,1989,1,1,201806,24,469834,0,31,100,0,201606,2700,0,0,0,0,0
622840,1,1989,1,1,201904,24,469834,0,31,100,0,201606,2700,1,1,202106,28000,0
622840,1,1989,1,1,201812,24,469834,0,31,100,0,201606,2700,0,0,0,0,0
622840,1,1989,1,1,201902,24,469834,0,31,100,0,201606,2700,0,0,0,0,0
622840,1,1989,1,1,201811,24,469834,0,31,100,0,201606,2700,0,0,0,0,0
622840,1,1989,1,1,201807,24,469834,0,31,100,0,201606,2700,0,0,0,0,0
622840,1,1989,1,1,201903,24,469834,0,31,100,0,201606,2700,1,1,202106,28000,0
622840,1,1989,1,1,201901,24,469834,0,31,100,0,201606,2700,0,0,0,0,0
622840,1,1989,1,1,201810,24,469834,0,31,100,0,201606,2700,0,0,0,0,0
532397,1,1960,2,1,201902,24,7478128,0,31,100,0,201001,3100,0,0,0,0,0
532397,1,1960,2,1,201809,24,7478128,0,31,100,0,201001,3100,0,0,0,0,0
